order_id,line_item_id,name,fulfillment_service,fulfillment_status,origin_location_id,origin_location_name,origin_location_address1,origin_location_city,origin_location_zip,price,product_id,quantity,requires_shipping,sku,taxable,title,total_discount,variant_id,variant_title,variant_inventory_management,vendor,tax_rate
4202920607919,10574485815471,"Pfand für 6-Pack Campusbier Haster Hell Jubiläumsedition inkl. 1x Jubiläumsedition Alkoholfrei (6 Flaschen à 0,33 Liter)",manual,fulfilled,1611453890639.0,Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,0.48,,1,True,,True,"Pfand für 6-Pack Campusbier Haster Hell Jubiläumsedition inkl. 1x Jubiläumsedition Alkoholfrei (6 Flaschen à 0,33 Liter)",0.0,,,,Campusbier,0.19
4202920607919,10574485848239,"6-Pack Campusbier Haster Hell Jubiläumsedition inkl. 1x Jubiläumsedition Alkoholfrei (6 Flaschen à 0,33 Liter)",manual,fulfilled,1611453890639.0,Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,9.0,6886346358959.0,1,True,00024,True,"6-Pack Campusbier Haster Hell Jubiläumsedition inkl. 1x Jubiläumsedition Alkoholfrei (6 Flaschen à 0,33 Liter)",0.0,40452207640751.0,,shopify,Campusbier,0.19
4202982310063,10574597816495,"6-Pack Campusbier Haster Hell Jubiläumsedition inkl. 1x Jubiläumsedition Alkoholfrei (6 Flaschen à 0,33 Liter)",manual,fulfilled,1611453890639.0,Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,9.0,6886346358959.0,2,True,00024,True,"6-Pack Campusbier Haster Hell Jubiläumsedition inkl. 1x Jubiläumsedition Alkoholfrei (6 Flaschen à 0,33 Liter)",0.0,40452207640751.0,,shopify,Campusbier,0.19
4202982310063,10574597849263,"6-Pack Campusbier Jubiläumsedition Alkoholfrei (6 Flaschen à 0,33 Liter)",manual,fulfilled,1611453890639.0,Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,9.0,6886344491183.0,1,True,00023,True,"6-Pack Campusbier Jubiläumsedition Alkoholfrei (6 Flaschen à 0,33 Liter)",0.0,40452193910959.0,,shopify,Campusbier,0.19
4202982310063,10574597882031,"Pfand für 6-Pack Campusbier Haster Hell Jubiläumsedition inkl. 1x Jubiläumsedition Alkoholfrei (6 Flaschen à 0,33 Liter)",manual,fulfilled,1611453890639.0,Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,0.48,,2,True,,True,"Pfand für 6-Pack Campusbier Haster Hell Jubiläumsedition inkl. 1x Jubiläumsedition Alkoholfrei (6 Flaschen à 0,33 Liter)",0.0,,,,Campusbier,0.19
4202982310063,10574597914799,"6-Pack Campusbier Haster Dunkel (6 Flaschen à 0,33 Liter)",manual,fulfilled,1611453890639.0,Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,9.0,4327891304527.0,1,True,00021,True,"6-Pack Campusbier Haster Dunkel (6 Flaschen à 0,33 Liter)",0.0,31075158687823.0,,shopify,Campusbier,0.19
4202982310063,10574597947567,"Pfand für 6-Pack Campusbier Jubiläumsedition Alkoholfrei (6 Flaschen à 0,33 Liter)",manual,fulfilled,1611453890639.0,Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,0.48,,1,True,,True,"Pfand für 6-Pack Campusbier Jubiläumsedition Alkoholfrei (6 Flaschen à 0,33 Liter)",0.0,,,,Campusbier,0.19
4202982310063,10574597980335,"Pfand für 6-Pack Campusbier Haster Dunkel (6 Flaschen à 0,33 Liter)",manual,fulfilled,1611453890639.0,Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,0.48,,1,True,,True,"Pfand für 6-Pack Campusbier Haster Dunkel (6 Flaschen à 0,33 Liter)",0.0,,,,Campusbier,0.19
4202999972015,10574632059055,"Kiste Campusbier Haster Hell Jubiläumsedition inkl. 4x Jubiläumsedition Alkoholfrei (24 Flaschen à 0,33 Liter)",manual,fulfilled,1611453890639.0,Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,29.5,6886350323887.0,20,True,00034,True,"Kiste Campusbier Haster Hell Jubiläumsedition inkl. 4x Jubiläumsedition Alkoholfrei (24 Flaschen à 0,33 Liter)",87.2,40452226744495.0,,shopify,Campusbier,0.19
4202999972015,10574632091823,"Kiste Campusbier Jubiläumsedition Alkoholfrei (24 Flaschen à 0,33 Liter)",manual,fulfilled,1611453890639.0,Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,29.5,6886341542063.0,5,True,00033,True,"Kiste Campusbier Jubiläumsedition Alkoholfrei (24 Flaschen à 0,33 Liter)",21.8,40452161077423.0,,shopify,Campusbier,0.19
4202999972015,10574632124591,"Pfand für Kiste Campusbier Haster Hell Jubiläumsedition inkl. 4x Jubiläumsedition Alkoholfrei (24 Flaschen à 0,33 Liter)",manual,fulfilled,1611453890639.0,Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,3.42,,20,True,,True,"Pfand für Kiste Campusbier Haster Hell Jubiläumsedition inkl. 4x Jubiläumsedition Alkoholfrei (24 Flaschen à 0,33 Liter)",0.0,,,,Campusbier,0.19
4202999972015,10574632157359,"Pfand für Kiste Campusbier Jubiläumsedition Alkoholfrei (24 Flaschen à 0,33 Liter)",manual,fulfilled,1611453890639.0,Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,3.42,,5,True,,True,"Pfand für Kiste Campusbier Jubiläumsedition Alkoholfrei (24 Flaschen à 0,33 Liter)",0.0,,,,Campusbier,0.19
4203143037103,10574907048111,"Pfand für Kiste Campusbier Haster Hell Jubiläumsedition inkl. 4x Jubiläumsedition Alkoholfrei (24 Flaschen à 0,33 Liter)",manual,fulfilled,1611453890639.0,Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,3.42,,1,True,,True,"Pfand für Kiste Campusbier Haster Hell Jubiläumsedition inkl. 4x Jubiläumsedition Alkoholfrei (24 Flaschen à 0,33 Liter)",0.0,,,,Campusbier,0.19
4203143037103,10574907080879,"Kiste Campusbier Haster Hell Jubiläumsedition inkl. 4x Jubiläumsedition Alkoholfrei (24 Flaschen à 0,33 Liter)",manual,fulfilled,1611453890639.0,Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,29.5,6886350323887.0,1,True,00034,True,"Kiste Campusbier Haster Hell Jubiläumsedition inkl. 4x Jubiläumsedition Alkoholfrei (24 Flaschen à 0,33 Liter)",0.0,40452226744495.0,,shopify,Campusbier,0.19
4203453546671,10575453913263,"Pfand für 6-Pack Campusbier Haster Hell Jubiläumsedition inkl. 1x Jubiläumsedition Alkoholfrei (6 Flaschen à 0,33 Liter)",manual,fulfilled,1611453890639.0,Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,0.48,,1,True,,True,"Pfand für 6-Pack Campusbier Haster Hell Jubiläumsedition inkl. 1x Jubiläumsedition Alkoholfrei (6 Flaschen à 0,33 Liter)",0.0,,,,Campusbier,0.19
4203453546671,10575453946031,"6-Pack Campusbier Haster Hell Jubiläumsedition inkl. 1x Jubiläumsedition Alkoholfrei (6 Flaschen à 0,33 Liter)",manual,fulfilled,1611453890639.0,Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,9.0,6886346358959.0,1,True,00024,True,"6-Pack Campusbier Haster Hell Jubiläumsedition inkl. 1x Jubiläumsedition Alkoholfrei (6 Flaschen à 0,33 Liter)",0.0,40452207640751.0,,shopify,Campusbier,0.19
4203537137839,10575614312623,"Pfand für Kiste Campusbier Haster Hell Jubiläumsedition inkl. 4x Jubiläumsedition Alkoholfrei (24 Flaschen à 0,33 Liter)",manual,fulfilled,1611453890639.0,Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,3.42,,2,True,,True,"Pfand für Kiste Campusbier Haster Hell Jubiläumsedition inkl. 4x Jubiläumsedition Alkoholfrei (24 Flaschen à 0,33 Liter)",0.0,,,,Campusbier,0.19
4203537137839,10575614410927,"Kiste Campusbier Haster Hell Jubiläumsedition inkl. 4x Jubiläumsedition Alkoholfrei (24 Flaschen à 0,33 Liter)",manual,fulfilled,1611453890639.0,Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,29.5,6886350323887.0,2,True,00034,True,"Kiste Campusbier Haster Hell Jubiläumsedition inkl. 4x Jubiläumsedition Alkoholfrei (24 Flaschen à 0,33 Liter)",0.0,40452226744495.0,,shopify,Campusbier,0.19
4203854921903,10576207446191,Tip,manual,,,,,,,0.47,,1,False,,False,Tip,0.0,,,,,
4203854921903,10576207478959,"Pfand für 6-Pack Campusbier Haster Hell Jubiläumsedition inkl. 1x Jubiläumsedition Alkoholfrei (6 Flaschen à 0,33 Liter)",manual,fulfilled,1611453890639.0,Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,0.48,,1,True,,True,"Pfand für 6-Pack Campusbier Haster Hell Jubiläumsedition inkl. 1x Jubiläumsedition Alkoholfrei (6 Flaschen à 0,33 Liter)",0.0,,,,Campusbier,0.19
4203854921903,10576207511727,"6-Pack Campusbier Haster Hell Jubiläumsedition inkl. 1x Jubiläumsedition Alkoholfrei (6 Flaschen à 0,33 Liter)",manual,fulfilled,1611453890639.0,Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,9.0,6886346358959.0,1,True,00024,True,"6-Pack Campusbier Haster Hell Jubiläumsedition inkl. 1x Jubiläumsedition Alkoholfrei (6 Flaschen à 0,33 Liter)",0.0,40452207640751.0,,shopify,Campusbier,0.19
